,Time,ID,value,private_data
9840,2022-12-20 05:03:32.664,5,\DISPLAY1,0
9841,2022-12-20 05:03:36.794,4,MozillaWindowClass,0
9842,2022-12-20 05:03:36.794,5,\DISPLAY1,0
9843,2022-12-20 05:03:36.794,2,Twitch ARAM Build - U.GG Twitch Runes + Item Guide for ARAM — Mozilla Firefox,0
9844,2022-12-20 05:03:36.794,3,firefox.exe,0
9845,2022-12-20 05:03:39.707,2,Chrome Legacy Window,0
9846,2022-12-20 05:03:39.707,3,LeagueClientUx.exe,0
9847,2022-12-20 05:03:39.707,4,Chrome_RenderWidgetHostHWND,0
9848,2022-12-20 05:03:39.707,5,\DISPLAY1,0
9849,2022-12-20 05:03:50.635,2,Twitch ARAM Build - U.GG Twitch Runes + Item Guide for ARAM — Mozilla Firefox,0
9850,2022-12-20 05:03:50.635,3,firefox.exe,0
9851,2022-12-20 05:03:50.635,4,MozillaWindowClass,0
9852,2022-12-20 05:03:50.635,5,\DISPLAY1,0
9853,2022-12-20 05:03:53.797,5,\DISPLAY1,0
9854,2022-12-20 05:03:53.797,4,Chrome_RenderWidgetHostHWND,0
9855,2022-12-20 05:03:53.797,3,LeagueClientUx.exe,0
9856,2022-12-20 05:03:53.797,2,Chrome Legacy Window,0
9857,2022-12-20 05:03:56.830,2,(93) The Date Tier List - 43 Unique Date Ideas (Never Run Out Of Things To Do) - YouTube — Mozilla Firefox,0
9858,2022-12-20 05:03:56.830,3,firefox.exe,0
9859,2022-12-20 05:03:56.830,4,MozillaWindowClass,0
9860,2022-12-20 05:03:56.830,5,\DISPLAY1,0
9861,2022-12-20 05:03:57.656,4,Chrome_RenderWidgetHostHWND,0
9862,2022-12-20 05:03:57.656,5,\DISPLAY1,0
9863,2022-12-20 05:03:57.656,2,Chrome Legacy Window,0
9864,2022-12-20 05:03:57.656,3,LeagueClientUx.exe,0
9865,2022-12-20 05:04:01.764,2,Twitch ARAM Build - U.GG Twitch Runes + Item Guide for ARAM — Mozilla Firefox,0
9866,2022-12-20 05:04:01.764,3,firefox.exe,0
9867,2022-12-20 05:04:01.764,4,MozillaWindowClass,0
9868,2022-12-20 05:04:01.764,5,\DISPLAY1,0
9869,2022-12-20 05:05:28.090,5,\DISPLAY1,0
9870,2022-12-20 05:05:28.090,2,League of Legends (TM) Client,0
9871,2022-12-20 05:05:28.090,3,League of Legends.exe,0
9872,2022-12-20 05:05:28.090,4,RiotWindowClass,0
9873,2022-12-20 05:16:11.843,4,MozillaWindowClass,0
9874,2022-12-20 05:16:11.843,3,firefox.exe,0
9875,2022-12-20 05:16:11.843,2,(93) JVKE - golden hour (official music video) - YouTube — Mozilla Firefox,0
9876,2022-12-20 05:16:11.843,5,\DISPLAY1,0
9877,2022-12-20 05:16:12.457,5,\DISPLAY1,0
9878,2022-12-20 05:16:12.457,2,League of Legends (TM) Client,0
9879,2022-12-20 05:16:12.457,4,RiotWindowClass,0
9880,2022-12-20 05:16:12.457,3,League of Legends.exe,0
9881,2022-12-20 05:18:22.669,2,Twitch ARAM Build - U.GG Twitch Runes + Item Guide for ARAM — Mozilla Firefox,0
9882,2022-12-20 05:18:22.669,3,firefox.exe,0
9883,2022-12-20 05:18:22.669,4,MozillaWindowClass,0
9884,2022-12-20 05:18:22.669,5,\DISPLAY1,0
9885,2022-12-20 05:18:37.861,2,Chrome Legacy Window,0
9886,2022-12-20 05:18:37.861,3,LeagueClientUx.exe,0
9887,2022-12-20 05:18:37.861,4,Chrome_RenderWidgetHostHWND,0
9888,2022-12-20 05:18:37.861,5,\DISPLAY1,0
9889,2022-12-20 05:19:22.220,2,Camera,0
9890,2022-12-20 05:19:22.220,3,WindowsCamera.exe,0
9891,2022-12-20 05:19:22.220,4,Windows.UI.Core.CoreWindow,0
9892,2022-12-20 05:19:22.220,5,\DISPLAY1,0
9893,2022-12-20 05:19:22.672,4,ApplicationFrameWindow,0
9894,2022-12-20 05:19:22.672,5,\DISPLAY1,0
9895,2022-12-20 05:19:22.672,2,Camera,0
9896,2022-12-20 05:19:22.672,3,ApplicationFrameHost.exe,0
9897,2022-12-20 05:19:31.715,2,Chrome Legacy Window,0
9898,2022-12-20 05:19:31.715,3,LeagueClientUx.exe,0
9899,2022-12-20 05:19:31.715,4,Chrome_RenderWidgetHostHWND,0
9900,2022-12-20 05:19:31.715,5,\DISPLAY1,0
9901,2022-12-20 05:19:34.278,4,MozillaWindowClass,0
9902,2022-12-20 05:19:34.278,5,\DISPLAY1,0
9903,2022-12-20 05:19:34.278,2,Twitch ARAM Build - U.GG Twitch Runes + Item Guide for ARAM — Mozilla Firefox,0
9904,2022-12-20 05:19:34.278,3,firefox.exe,0
9905,2022-12-20 05:19:36.199,2,Chrome Legacy Window,0
9906,2022-12-20 05:19:36.199,3,LeagueClientUx.exe,0
9907,2022-12-20 05:19:36.199,4,Chrome_RenderWidgetHostHWND,0
9908,2022-12-20 05:19:36.199,5,\DISPLAY1,0
9909,2022-12-20 05:19:59.518,2,Running applications,0
9910,2022-12-20 05:19:59.518,3,explorer.exe,0
9911,2022-12-20 05:19:59.518,4,MSTaskListWClass,0
9912,2022-12-20 05:19:59.518,5,\DISPLAY1,0
9913,2022-12-20 05:20:01.423,2,Chrome Legacy Window,0
9914,2022-12-20 05:20:01.423,4,Chrome_RenderWidgetHostHWND,0
9915,2022-12-20 05:20:01.423,3,LeagueClientUx.exe,0
9916,2022-12-20 05:20:01.423,5,\DISPLAY1,0
9917,2022-12-20 05:20:22.370,2,(93) Joji - SLOW DANCING IN THE DARK - YouTube — Mozilla Firefox,0
9918,2022-12-20 05:20:22.370,3,firefox.exe,0
9919,2022-12-20 05:20:22.370,4,MozillaWindowClass,0
9920,2022-12-20 05:20:22.370,5,\DISPLAY1,0
9921,2022-12-20 05:20:23.212,4,Chrome_RenderWidgetHostHWND,0
9922,2022-12-20 05:20:23.212,5,\DISPLAY1,0
9923,2022-12-20 05:20:23.212,2,Chrome Legacy Window,0
9924,2022-12-20 05:20:23.212,3,LeagueClientUx.exe,0
9925,2022-12-20 05:21:04.436,3,firefox.exe,0
9926,2022-12-20 05:21:04.436,4,MozillaWindowClass,0
9927,2022-12-20 05:21:04.436,5,\DISPLAY1,0
9928,2022-12-20 05:21:04.436,2,(93) Joji - SLOW DANCING IN THE DARK - YouTube — Mozilla Firefox,0
9929,2022-12-20 05:21:11.582,2,Chrome Legacy Window,0
9930,2022-12-20 05:21:11.582,3,LeagueClientUx.exe,0
9931,2022-12-20 05:21:11.582,4,Chrome_RenderWidgetHostHWND,0
9932,2022-12-20 05:21:11.582,5,\DISPLAY1,0
9933,2022-12-20 05:21:34.085,5,\DISPLAY1,0
9934,2022-12-20 05:21:34.085,4,MozillaWindowClass,0
9935,2022-12-20 05:21:34.085,2,Nilah ARAM Build - U.GG Nilah Runes + Item Guide for ARAM — Mozilla Firefox,0
9936,2022-12-20 05:21:34.085,3,firefox.exe,0
9937,2022-12-20 05:21:45.454,5,\DISPLAY1,0
9938,2022-12-20 05:21:45.454,2,Chrome Legacy Window,0
9939,2022-12-20 05:21:45.454,3,LeagueClientUx.exe,0
9940,2022-12-20 05:21:45.454,4,Chrome_RenderWidgetHostHWND,0
9941,2022-12-20 05:21:47.198,2,YouTube — Mozilla Firefox,0
9942,2022-12-20 05:21:47.198,3,firefox.exe,0
9943,2022-12-20 05:21:47.198,4,MozillaWindowClass,0
9944,2022-12-20 05:21:47.198,5,\DISPLAY1,0
9945,2022-12-20 05:21:51.634,3,LeagueClientUx.exe,0
9946,2022-12-20 05:21:51.634,4,Chrome_RenderWidgetHostHWND,0
9947,2022-12-20 05:21:51.634,5,\DISPLAY1,0
9948,2022-12-20 05:21:51.634,2,Chrome Legacy Window,0
9949,2022-12-20 05:22:02.679,2,(93) Best of sound effects - JoJo's Bizarre Adventure - YouTube — Mozilla Firefox,0
9950,2022-12-20 05:22:02.679,3,firefox.exe,0
9951,2022-12-20 05:22:02.679,4,MozillaWindowClass,0
9952,2022-12-20 05:22:02.679,5,\DISPLAY1,0
9953,2022-12-20 05:22:17.709,2,League of Legends (TM) Client,0
9954,2022-12-20 05:22:17.709,3,League of Legends.exe,0
9955,2022-12-20 05:22:17.709,4,RiotWindowClass,0
9956,2022-12-20 05:22:17.709,5,\DISPLAY1,0
9957,2022-12-20 05:22:21.157,2,(93) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
9958,2022-12-20 05:22:21.157,3,firefox.exe,0
9959,2022-12-20 05:22:21.157,4,MozillaWindowClass,0
9960,2022-12-20 05:22:21.157,5,\DISPLAY1,0
9961,2022-12-20 05:22:22.224,4,RiotWindowClass,0
9962,2022-12-20 05:22:22.224,5,\DISPLAY1,0
9963,2022-12-20 05:22:22.224,2,League of Legends (TM) Client,0
9964,2022-12-20 05:22:22.224,3,League of Legends.exe,0
9965,2022-12-20 05:31:32.702,2,Camera,0
9966,2022-12-20 05:31:32.702,3,ApplicationFrameHost.exe,0
9967,2022-12-20 05:31:32.702,4,ApplicationFrameWindow,0
9968,2022-12-20 05:31:32.702,5,\DISPLAY1,0
9969,2022-12-20 05:31:33.278,2,League of Legends (TM) Client,0
9970,2022-12-20 05:31:33.278,3,League of Legends.exe,0
9971,2022-12-20 05:31:33.278,4,RiotWindowClass,0
9972,2022-12-20 05:31:33.278,5,\DISPLAY1,0
9973,2022-12-20 05:34:34.629,5,\DISPLAY1,0
9974,2022-12-20 05:34:34.629,4,Button,0
9975,2022-12-20 05:34:34.629,2,Type here to search,0
9976,2022-12-20 05:34:34.629,3,explorer.exe,0
9977,2022-12-20 05:34:34.796,2,League of Legends (TM) Client,0
9978,2022-12-20 05:34:34.796,3,League of Legends.exe,0
9979,2022-12-20 05:34:34.796,4,RiotWindowClass,0
9980,2022-12-20 05:34:34.796,5,\DISPLAY1,0
9981,2022-12-20 05:34:52.711,5,\DISPLAY1,0
9982,2022-12-20 05:34:52.711,2,Camera,0
9983,2022-12-20 05:34:52.711,3,ApplicationFrameHost.exe,0
9984,2022-12-20 05:34:52.711,4,ApplicationFrameWindow,0
9985,2022-12-20 05:34:53.331,2,League of Legends (TM) Client,0
9986,2022-12-20 05:34:53.331,3,League of Legends.exe,0
9987,2022-12-20 05:34:53.331,4,RiotWindowClass,0
9988,2022-12-20 05:34:53.331,5,\DISPLAY1,0
9989,2022-12-20 05:37:42.288,3,firefox.exe,0
9990,2022-12-20 05:37:42.288,5,\DISPLAY1,0
9991,2022-12-20 05:37:42.288,2,Nilah ARAM Build - U.GG Nilah Runes + Item Guide for ARAM — Mozilla Firefox,0
9992,2022-12-20 05:37:42.288,4,MozillaWindowClass,0
9993,2022-12-20 05:37:43.017,3,League of Legends.exe,0
9994,2022-12-20 05:37:43.017,4,RiotWindowClass,0
9995,2022-12-20 05:37:43.017,2,League of Legends (TM) Client,0
9996,2022-12-20 05:37:43.017,5,\DISPLAY1,0
9997,2022-12-20 05:38:51.575,5,\DISPLAY1,0
9998,2022-12-20 05:38:51.575,2,Camera,0
9999,2022-12-20 05:38:51.575,3,WindowsCamera.exe,0
10000,2022-12-20 05:38:51.575,4,Windows.UI.Core.CoreWindow,0
10001,2022-12-20 05:38:52.721,2,Camera,0
10002,2022-12-20 05:38:52.721,3,ApplicationFrameHost.exe,0
10003,2022-12-20 05:38:52.721,4,ApplicationFrameWindow,0
10004,2022-12-20 05:38:52.721,5,\DISPLAY1,0
10005,2022-12-20 05:38:52.781,2,League of Legends (TM) Client,0
10006,2022-12-20 05:38:52.781,3,League of Legends.exe,0
10007,2022-12-20 05:38:52.781,4,RiotWindowClass,0
10008,2022-12-20 05:38:52.781,5,\DISPLAY1,0
10009,2022-12-20 05:39:52.725,2,Camera,0
10010,2022-12-20 05:39:52.725,3,ApplicationFrameHost.exe,0
10011,2022-12-20 05:39:52.725,4,ApplicationFrameWindow,0
10012,2022-12-20 05:39:52.725,5,\DISPLAY1,0
10013,2022-12-20 05:39:56.105,5,\DISPLAY1,0
10014,2022-12-20 05:39:56.105,4,RiotWindowClass,0
10015,2022-12-20 05:39:56.105,3,League of Legends.exe,0
10016,2022-12-20 05:39:56.105,2,League of Legends (TM) Client,0
10017,2022-12-20 05:40:02.725,5,\DISPLAY1,0
10018,2022-12-20 05:40:02.725,2,Camera,0
10019,2022-12-20 05:40:02.725,3,ApplicationFrameHost.exe,0
10020,2022-12-20 05:40:02.725,4,ApplicationFrameWindow,0
10021,2022-12-20 05:40:03.442,2,League of Legends (TM) Client,0
10022,2022-12-20 05:40:03.442,3,League of Legends.exe,0
10023,2022-12-20 05:40:03.442,4,RiotWindowClass,0
10024,2022-12-20 05:40:03.442,5,\DISPLAY1,0
10025,2022-12-20 05:41:52.730,3,ApplicationFrameHost.exe,0
10026,2022-12-20 05:41:52.730,4,ApplicationFrameWindow,0
10027,2022-12-20 05:41:52.730,5,\DISPLAY1,0
10028,2022-12-20 05:41:52.730,2,Camera,0
10029,2022-12-20 05:41:56.520,2,Chrome Legacy Window,0
10030,2022-12-20 05:41:56.520,3,LeagueClientUx.exe,0
10031,2022-12-20 05:41:56.520,4,Chrome_RenderWidgetHostHWND,0
10032,2022-12-20 05:41:56.520,5,\DISPLAY1,0
10033,2022-12-20 05:44:09.804,5,\DISPLAY1,0
10034,2022-12-20 05:44:09.804,4,Windows.UI.Core.CoreWindow,0
10035,2022-12-20 05:44:09.804,2,Camera,0
10036,2022-12-20 05:44:09.804,3,WindowsCamera.exe,0
10037,2022-12-20 05:44:12.700,3,explorer.exe,0
10038,2022-12-20 05:44:12.700,4,Button,0
10039,2022-12-20 05:44:12.700,5,\DISPLAY1,0
10040,2022-12-20 05:44:12.700,2,Type here to search,0
10041,2022-12-20 05:44:17.021,2,Audacity,0
10042,2022-12-20 05:44:17.021,3,audacity.exe,0
10043,2022-12-20 05:44:17.021,4,wxWindowNR,0
10044,2022-12-20 05:44:17.021,5,\DISPLAY1,0
10045,2022-12-20 05:44:18.852,2,Chrome Legacy Window,0
10046,2022-12-20 05:44:18.852,3,LeagueClientUx.exe,0
10047,2022-12-20 05:44:18.852,4,Chrome_RenderWidgetHostHWND,0
10048,2022-12-20 05:44:18.852,5,\DISPLAY1,0
10049,2022-12-20 05:44:21.315,2,Track Panel,0
10050,2022-12-20 05:44:21.315,3,audacity.exe,0
10051,2022-12-20 05:44:21.315,4,wxWindowNR,0
10052,2022-12-20 05:44:21.315,5,\DISPLAY1,0
10053,2022-12-20 05:44:23.392,5,\DISPLAY1,0
10054,2022-12-20 05:44:23.392,4,Chrome_RenderWidgetHostHWND,0
10055,2022-12-20 05:44:23.392,2,Chrome Legacy Window,0
10056,2022-12-20 05:44:23.392,3,LeagueClientUx.exe,0
10057,2022-12-20 05:44:52.963,2,(93) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
10058,2022-12-20 05:44:52.963,3,firefox.exe,0
10059,2022-12-20 05:44:52.963,4,MozillaWindowClass,0
10060,2022-12-20 05:44:52.963,5,\DISPLAY1,0
10061,2022-12-20 05:44:53.852,4,SysListView32,0
10062,2022-12-20 05:44:53.852,5,\DISPLAY1,0
10063,2022-12-20 05:44:53.852,2,FolderView,0
10064,2022-12-20 05:44:53.852,3,explorer.exe,0
10065,2022-12-20 05:44:54.287,2,Chrome Legacy Window,0
10066,2022-12-20 05:44:54.287,3,LeagueClientUx.exe,0
10067,2022-12-20 05:44:54.287,4,Chrome_RenderWidgetHostHWND,0
10068,2022-12-20 05:44:54.287,5,\DISPLAY1,0
10069,2022-12-20 05:44:55.855,2,Nilah ARAM Build - U.GG Nilah Runes + Item Guide for ARAM — Mozilla Firefox,0
10070,2022-12-20 05:44:55.855,3,firefox.exe,0
10071,2022-12-20 05:44:55.855,4,MozillaWindowClass,0
10072,2022-12-20 05:44:55.855,5,\DISPLAY1,0
10073,2022-12-20 05:45:02.937,5,\DISPLAY1,0
10074,2022-12-20 05:45:02.937,4,Chrome_RenderWidgetHostHWND,0
10075,2022-12-20 05:45:02.937,2,Chrome Legacy Window,0
10076,2022-12-20 05:45:02.937,3,LeagueClientUx.exe,0
10077,2022-12-20 05:45:42.739,3,League of Legends.exe,0
10078,2022-12-20 05:45:42.739,4,RiotWindowClass,0
10079,2022-12-20 05:45:42.739,5,\DISPLAY1,0
10080,2022-12-20 05:45:42.739,2,League of Legends (TM) Client,0
10081,2022-12-20 05:46:36.384,2,Running applications,0
10082,2022-12-20 05:46:36.384,3,explorer.exe,0
10083,2022-12-20 05:46:36.384,4,MSTaskListWClass,0
10084,2022-12-20 05:46:36.384,5,\DISPLAY1,0
10085,2022-12-20 05:46:41.406,5,\DISPLAY1,0
10086,2022-12-20 05:46:41.406,3,League of Legends.exe,0
10087,2022-12-20 05:46:41.406,4,RiotWindowClass,0
10088,2022-12-20 05:46:41.406,2,League of Legends (TM) Client,0
10089,2022-12-20 05:54:02.574,2,Camera,0
10090,2022-12-20 05:54:02.574,3,WindowsCamera.exe,0
10091,2022-12-20 05:54:02.574,4,Windows.UI.Core.CoreWindow,0
10092,2022-12-20 05:54:02.574,5,\DISPLAY1,0
10093,2022-12-20 05:54:02.761,5,\DISPLAY1,0
10094,2022-12-20 05:54:02.761,4,ApplicationFrameWindow,0
10095,2022-12-20 05:54:02.761,2,Camera,0
10096,2022-12-20 05:54:02.761,3,ApplicationFrameHost.exe,0
10097,2022-12-20 05:54:02.769,2,Camera,0
10098,2022-12-20 05:54:02.769,3,WindowsCamera.exe,0
10099,2022-12-20 05:54:02.769,4,Windows.UI.Core.CoreWindow,0
10100,2022-12-20 05:54:02.769,5,\DISPLAY1,0
10101,2022-12-20 05:54:03.898,2,League of Legends (TM) Client,0
10102,2022-12-20 05:54:03.898,3,League of Legends.exe,0
10103,2022-12-20 05:54:03.898,4,RiotWindowClass,0
10104,2022-12-20 05:54:03.898,5,\DISPLAY1,0
10105,2022-12-20 06:02:48.934,5,\DISPLAY1,0
10106,2022-12-20 06:02:48.934,2,Kayn ARAM Build - U.GG Kayn Runes + Item Guide for ARAM — Mozilla Firefox,0
10107,2022-12-20 06:02:48.934,3,firefox.exe,0
10108,2022-12-20 06:02:48.934,4,MozillaWindowClass,0
10109,2022-12-20 06:02:49.452,2,League of Legends (TM) Client,0
10110,2022-12-20 06:02:49.452,3,League of Legends.exe,0
10111,2022-12-20 06:02:49.452,4,RiotWindowClass,0
10112,2022-12-20 06:02:49.452,5,\DISPLAY1,0
10113,2022-12-20 06:07:07.252,4,MozillaWindowClass,0
10114,2022-12-20 06:07:07.252,5,\DISPLAY1,0
10115,2022-12-20 06:07:07.252,2,(93) Eric周興哲 2022 - 精选最佳歌曲周興哲 - 好聽的20首歌Eric周興哲 || 最新歌曲Eric周興哲 - YouTube — Mozilla Firefox,0
10116,2022-12-20 06:07:07.252,3,firefox.exe,0
10117,2022-12-20 06:07:10.819,2,League of Legends (TM) Client,0
10118,2022-12-20 06:07:10.819,3,League of Legends.exe,0
10119,2022-12-20 06:07:10.819,4,RiotWindowClass,0
10120,2022-12-20 06:07:10.819,5,\DISPLAY1,0
10121,2022-12-20 06:11:12.803,2,(93) Eric周興哲 2022 - 精选最佳歌曲周興哲 - 好聽的20首歌Eric周興哲 || 最新歌曲Eric周興哲 - YouTube — Mozilla Firefox,0
10122,2022-12-20 06:11:12.803,3,firefox.exe,0
10123,2022-12-20 06:11:12.803,4,MozillaWindowClass,0
10124,2022-12-20 06:11:12.803,5,\DISPLAY1,0
10125,2022-12-20 06:11:28.007,5,\DISPLAY1,0
10126,2022-12-20 06:11:28.007,2,Chrome Legacy Window,0
10127,2022-12-20 06:11:28.007,3,LeagueClientUx.exe,0
10128,2022-12-20 06:11:28.007,4,Chrome_RenderWidgetHostHWND,0
10129,2022-12-20 06:14:02.810,2,(93) Eric周興哲 2022 - 精选最佳歌曲周興哲 - 好聽的20首歌Eric周興哲 || 最新歌曲Eric周興哲 - YouTube — Mozilla Firefox,0
10130,2022-12-20 06:14:02.810,3,firefox.exe,0
10131,2022-12-20 06:14:02.810,4,MozillaWindowClass,0
10132,2022-12-20 06:14:02.810,5,\DISPLAY1,0
10133,2022-12-20 06:14:12.810,4,RiotWindowClass,0
10134,2022-12-20 06:14:12.810,5,\DISPLAY1,0
10135,2022-12-20 06:14:12.810,2,League of Legends (TM) Client,0
10136,2022-12-20 06:14:12.810,3,League of Legends.exe,0
10137,2022-12-20 06:26:32.839,2,Camera,0
10138,2022-12-20 06:26:32.839,3,ApplicationFrameHost.exe,0
10139,2022-12-20 06:26:32.839,4,ApplicationFrameWindow,0
10140,2022-12-20 06:26:32.839,5,\DISPLAY1,0
10141,2022-12-20 06:26:36.139,2,Chrome Legacy Window,0
10142,2022-12-20 06:26:36.139,3,LeagueClientUx.exe,0
10143,2022-12-20 06:26:36.139,4,Chrome_RenderWidgetHostHWND,0
10144,2022-12-20 06:26:36.139,5,\DISPLAY1,0
10145,2022-12-20 06:29:48.730,2,Camera,0
10146,2022-12-20 06:29:48.730,4,Windows.UI.Core.CoreWindow,0
10147,2022-12-20 06:29:48.730,5,\DISPLAY1,0
10148,2022-12-20 06:29:48.730,3,WindowsCamera.exe,0
10149,2022-12-20 06:29:52.846,2,Camera,0
10150,2022-12-20 06:29:52.846,3,ApplicationFrameHost.exe,0
10151,2022-12-20 06:29:52.846,4,ApplicationFrameWindow,0
10152,2022-12-20 06:29:52.846,5,\DISPLAY1,0
10153,2022-12-20 06:30:16.366,5,\DISPLAY1,0
10154,2022-12-20 06:30:16.366,4,MozillaWindowClass,0
10155,2022-12-20 06:30:16.366,3,firefox.exe,0
10156,2022-12-20 06:30:16.366,2,(93) Eric周興哲 2022 - 精选最佳歌曲周興哲 - 好聽的20首歌Eric周興哲 || 最新歌曲Eric周興哲 - YouTube — Mozilla Firefox,0
10157,2022-12-20 06:30:17.791,4,Windows.UI.Core.CoreWindow,0
10158,2022-12-20 06:30:17.791,5,\DISPLAY1,0
10159,2022-12-20 06:30:17.791,2,Camera,0
10160,2022-12-20 06:30:17.791,3,WindowsCamera.exe,0
10161,2022-12-20 06:30:22.846,2,Camera,0
10162,2022-12-20 06:30:22.846,3,ApplicationFrameHost.exe,0
10163,2022-12-20 06:30:22.846,4,ApplicationFrameWindow,0
10164,2022-12-20 06:30:22.846,5,\DISPLAY1,0
10165,2022-12-20 09:30:23.261,2,Start a new video,0
10166,2022-12-20 09:30:23.261,3,WindowsCamera.exe,0
10167,2022-12-20 09:30:23.261,4,Shell_Dialog,0
10168,2022-12-20 09:30:23.261,5,\DISPLAY1,0
10169,2022-12-20 09:53:13.301,2,Camera,0
10170,2022-12-20 09:53:13.301,3,ApplicationFrameHost.exe,0
10171,2022-12-20 09:53:13.301,4,ApplicationFrameWindow,0
10172,2022-12-20 09:53:13.301,5,\DISPLAY1,0
10173,2022-12-20 09:53:41.507,5,\DISPLAY1,0
10174,2022-12-20 09:53:41.507,4,Windows.UI.Core.CoreWindow,0
10175,2022-12-20 09:53:41.507,2,Camera,0
10176,2022-12-20 09:53:41.507,3,WindowsCamera.exe,0
10177,2022-12-20 09:53:43.302,2,Camera,0
10178,2022-12-20 09:53:43.302,3,ApplicationFrameHost.exe,0
10179,2022-12-20 09:53:43.302,4,ApplicationFrameWindow,0
10180,2022-12-20 09:53:43.302,5,\DISPLAY1,0
10181,2022-12-20 09:53:48.702,5,\DISPLAY1,0
10182,2022-12-20 09:53:48.702,4,Windows.UI.Core.CoreWindow,0
10183,2022-12-20 09:53:48.702,2,Camera,0
10184,2022-12-20 09:53:48.702,3,WindowsCamera.exe,0
10185,2022-12-20 09:53:49.779,2,Type here to search,0
10186,2022-12-20 09:53:49.779,3,explorer.exe,0
10187,2022-12-20 09:53:49.779,4,Button,0
10188,2022-12-20 09:53:49.779,5,\DISPLAY1,0
10189,2022-12-20 09:53:53.302,2,Photos,0
10190,2022-12-20 09:53:53.302,3,ApplicationFrameHost.exe,0
10191,2022-12-20 09:53:53.302,4,ApplicationFrameWindow,0
10192,2022-12-20 09:53:53.302,5,\DISPLAY1,0
10193,2022-12-20 09:53:55.183,3,Microsoft.Photos.exe,0
10194,2022-12-20 09:53:55.183,5,\DISPLAY1,0
10195,2022-12-20 09:53:55.183,2,Photos,0
10196,2022-12-20 09:53:55.183,4,Windows.UI.Core.CoreWindow,0
10197,2022-12-20 09:54:01.983,2,Photos,0
10198,2022-12-20 09:54:01.983,3,ApplicationFrameHost.exe,0
10199,2022-12-20 09:54:01.983,4,ApplicationFrameWindow,0
10200,2022-12-20 09:54:01.983,5,\DISPLAY1,0
10201,2022-12-20 09:54:04.024,2,Photos,0
10202,2022-12-20 09:54:04.024,4,Windows.UI.Core.CoreWindow,0
10203,2022-12-20 09:54:04.024,5,\DISPLAY1,0
10204,2022-12-20 09:54:04.024,3,Microsoft.Photos.exe,0
10205,2022-12-20 09:54:13.303,2,WIN_20221219_22_30_17_Pro.mp4 ‎- Photos,0
10206,2022-12-20 09:54:13.303,3,ApplicationFrameHost.exe,0
10207,2022-12-20 09:54:13.303,4,ApplicationFrameWindow,0
10208,2022-12-20 09:54:13.303,5,\DISPLAY1,0
10209,2022-12-20 09:54:13.848,5,\DISPLAY1,0
10210,2022-12-20 09:54:13.848,4,Windows.UI.Core.CoreWindow,0
10211,2022-12-20 09:54:13.848,2,Photos,0
10212,2022-12-20 09:54:13.848,3,Microsoft.Photos.exe,0
10213,2022-12-20 09:54:23.303,2,WIN_20221219_22_30_17_Pro.mp4 ‎- Photos,0
10214,2022-12-20 09:54:23.303,3,ApplicationFrameHost.exe,0
10215,2022-12-20 09:54:23.303,4,ApplicationFrameWindow,0
10216,2022-12-20 09:54:23.303,5,\DISPLAY1,0
10217,2022-12-20 09:55:39.069,4,Windows.UI.Core.CoreWindow,0
10218,2022-12-20 09:55:39.069,5,\DISPLAY1,0
10219,2022-12-20 09:55:39.069,2,Photos,0
10220,2022-12-20 09:55:39.069,3,Microsoft.Photos.exe,0
10221,2022-12-20 09:55:43.306,2,WIN_20221219_22_30_17_Pro.mp4 ‎- Photos,0
10222,2022-12-20 09:55:43.306,3,ApplicationFrameHost.exe,0
10223,2022-12-20 09:55:43.306,4,ApplicationFrameWindow,0
10224,2022-12-20 09:55:43.306,5,\DISPLAY1,0
10225,2022-12-20 09:56:08.513,2,Running applications,0
10226,2022-12-20 09:56:08.513,3,explorer.exe,0
10227,2022-12-20 09:56:08.513,4,MSTaskListWClass,0
10228,2022-12-20 09:56:08.513,5,\DISPLAY1,0
10229,2022-12-20 09:56:18.740,2,Photos,0
10230,2022-12-20 09:56:18.740,3,Microsoft.Photos.exe,0
10231,2022-12-20 09:56:18.740,4,Windows.UI.Core.CoreWindow,0
10232,2022-12-20 09:56:18.740,5,\DISPLAY1,0
10233,2022-12-20 09:56:19.998,2,Desktop,0
10234,2022-12-20 09:56:19.998,3,explorer.exe,0
10235,2022-12-20 09:56:19.998,4,CabinetWClass,0
10236,2022-12-20 09:56:19.998,5,\DISPLAY1,0
10237,2022-12-20 09:56:29.037,2,,0
10238,2022-12-20 09:56:29.037,3,ApplicationFrameHost.exe,0
10239,2022-12-20 09:56:29.037,4,ApplicationFrameTitleBarWindow,0
10240,2022-12-20 09:56:29.037,5,\DISPLAY1,0
10241,2022-12-20 09:56:31.450,5,\DISPLAY1,0
10242,2022-12-20 09:56:31.450,4,DirectUIHWND,0
10243,2022-12-20 09:56:31.450,3,explorer.exe,0
10244,2022-12-20 09:56:31.450,2,,0
10245,2022-12-20 09:56:40.164,2,Photos,0
10246,2022-12-20 09:56:40.164,3,Microsoft.Photos.exe,0
10247,2022-12-20 09:56:40.164,4,Windows.UI.Core.CoreWindow,0
10248,2022-12-20 09:56:40.164,5,\DISPLAY1,0
